smiles,fingerprints,LXRbeta binder
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,"[4.316215480477663, 5.064699122368908, 3.725989991238319, 6.52431834436055, 3.6437858528922575, 4.379595948755073, 3.2513301665805363, 4.414499048709764, 4.149437100042642, 6.647585429128443, 3.0434345154108904, 7.009020876469457, 4.985772737023853, 4.011192406565402, 3.3142086315334556, 4.507410099394821, 4.362862519513811, 3.971146441578635, 5.7988114374808495, 3.708635149727744, 4.345380588281541, 3.1563330325051693, 4.090030433865959, 3.011666950468862, 3.5914958929421585, 4.519373617582494, 3.8358428018076323, 5.765494000035127, 3.218648274610036, 4.932374347693347, 5.583414191313641, 4.025891179310691, 3.149308016260475, 3.329987519721855, 4.0266303343306085, 4.074190833591678, 6.68240108114142, 3.453127869685699, 3.1427434865558395, 3.0727612245054896, 3.7788507675426266, 5.962165138062412, 3.623866271885046, 3.6108274055522416, 6.488866701744404, 4.739735503985223, 4.47660380288079, 4.713833300108728, 4.201925470291313, 6.566278662484401]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccc2OCCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[3.9120702298169006, 4.861974012957802, 3.3575343424685276, 6.914160325974253, 3.280398477313159, 4.155198670923207, 2.9505961344375735, 4.17541056421884, 3.8540111962821695, 6.938526645779254, 2.770337352574654, 7.509918418646215, 4.846712788175422, 3.8919797796515554, 3.0850016602738317, 4.1064254804424465, 4.062214392489017, 3.691621254957224, 5.6961993758761515, 3.3534490532402814, 4.017689580450911, 2.871638966635709, 3.7051168025914643, 2.6964148590469432, 3.243168356241404, 4.142047042997635, 3.4655031501330225, 5.649553393721723, 2.9706733357115054, 4.941445704536558, 5.670173999403799, 3.7293234500672616, 2.8121739104438004, 3.012732010548068, 3.6242501754267855, 3.8631834780968486, 6.839537166472464, 3.091321800646094, 2.8088289945136866, 2.742556376140128, 3.545996695162742, 6.032289341937139, 3.2557865048866628, 3.3580205681920745, 6.805252331733141, 4.491894577582436, 4.121302652398984, 4.407312601129584, 3.8491536010239753, 6.821918415628965]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccc2OCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[3.8467089153533913, 4.684715170680477, 3.3424704175164894, 6.354876163507031, 3.259124239543773, 4.136241128131808, 2.990016429410612, 4.16318837538109, 3.8669018732495473, 6.476214823227334, 2.791353245031622, 6.735115091960586, 4.683860117220805, 3.8103881866570144, 3.1098767987694953, 4.020275335528163, 4.070916909293596, 3.7104492653969334, 5.422706847587499, 3.391393407265686, 4.044460106309215, 2.912116720558229, 3.6638118979979986, 2.7361442955431285, 3.2346083747332717, 4.04465564724914, 3.430529221453512, 5.3976574682403395, 3.002935956706917, 4.7706085936589595, 5.346412165241716, 3.751150585122488, 2.8499439318749373, 3.0090921591780497, 3.5866228256074955, 3.8493933475740527, 6.445649120557018, 3.096222412524299, 2.849741070246645, 2.7682460703946226, 3.524895037419695, 5.7083686190705745, 3.244259672353825, 3.3743261515601652, 6.2863050843799275, 4.397325675888934, 4.141843631566618, 4.399070070711973, 3.8789759436240643, 6.387835401939226]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1cccc(OC)c1)C(O)(C(F)(F)F)C(F)(F)F,"[3.7557255852726548, 4.399821098716384, 3.3126974598791294, 5.991497731190891, 3.2178831281603726, 4.126743529408329, 3.0392685973867968, 4.158101620387173, 3.8936622157899383, 6.042510495144307, 2.802659352466989, 6.297520634337412, 4.415011913105661, 3.7401235135497535, 3.1221184131865964, 3.8970525043021462, 4.095638358936677, 3.7307842997821017, 5.001555205282479, 3.449670768824832, 4.080390260509388, 2.961348886958975, 3.596300173593267, 2.7903249275312163, 3.217115201912353, 3.9067520271950578, 3.3759506939164226, 4.992927563731085, 3.032914217565495, 4.666459259880829, 5.022563124686055, 3.7744572187673358, 2.9040265437782438, 2.9838718421790085, 3.5346444428122306, 3.8422506184360916, 5.996845935671128, 3.0939871738465463, 2.907824064952334, 2.7995038888895616, 3.479025403092596, 5.364559248723201, 3.218478657353798, 3.389915506220497, 5.883006184085379, 4.1825501441262265, 4.185847589863827, 4.416475001820212, 3.9268861561345654, 5.982751616656448]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccccc1OC)C(O)(C(F)(F)F)C(F)(F)F,"[3.643393543205762, 4.078248456992231, 3.2871031626810607, 5.483029516577615, 3.1811364399917053, 4.50864433653029, 3.219645175156941, 4.598966003680154, 4.2711714063267845, 5.504456276916944, 2.851218385335591, 5.686424293130784, 4.108241805192399, 3.68123048798978, 3.2798573729874523, 3.7397763199147285, 4.536437940357059, 4.060235338175219, 4.57330588072147, 3.829859337387949, 4.543228128717242, 3.128465849609034, 3.515110456786999, 2.932489589768806, 3.2216694171430404, 3.7371751142174485, 3.320112376487117, 4.571505318705271, 3.206889861380814, 4.656345109663271, 4.613750843695383, 4.122429409788504, 3.0719616295605268, 2.976683764380157, 3.4715672565688656, 4.110563806575532, 5.484826917772111, 3.1094680592925545, 3.0805369294094325, 2.8748295435678664, 3.4550478142211247, 4.941439289666906, 3.201996402600018, 3.6209024088753834, 5.343159930331393, 3.9478043394235405, 4.73751406051939, 4.949624409152347, 4.432907470046223, 5.497613012821772]",0.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CC)(C1=O)c1ccc(OC)cc1)C(O)(C(F)(F)F)C(F)(F)F,"[4.02131164645523, 4.713659235985558, 3.530249975887437, 6.163744210700821, 3.4325787463483843, 3.930072157924812, 3.112219015830193, 3.9480228362656793, 3.7668785251762107, 6.231858738297321, 2.8796870992068233, 6.743194373118911, 4.630135830406453, 3.76666912672379, 3.116948966914227, 4.1871770749206885, 3.9251184468814175, 3.6163502609683116, 5.389302635919195, 3.4198723103692417, 3.9472184768938803, 3.026864783150448, 3.84684298024632, 2.8809062823930858, 3.414675467796819, 4.196158429338761, 3.612553187770145, 5.3660883610987655, 3.0594676015224693, 4.572565668038556, 5.227332935083126, 3.6655450683462045, 2.9893300447079367, 3.1605257386661583, 3.7775647521047286, 3.7169663447571675, 6.224967630489868, 3.281681167636909, 2.980951583950199, 2.9320064301321773, 3.5396459185297635, 5.5745295914573045, 3.425885634562513, 3.3505326277226315, 6.135718244425074, 4.389132292619811, 4.029860417937813, 4.202640533712936, 3.79892954738291, 6.1478610432248]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CC)(C1=O)c1ccc2OCCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[4.240808499724526, 5.058129380772864, 3.7150721062998144, 6.26963857184834, 3.6186513848826625, 4.130172800390494, 3.23866884455368, 4.152532326076326, 3.9432418171882584, 6.504664998573872, 3.0164167992585083, 6.7421182861524525, 4.959705332405421, 3.940613433267962, 3.2717120878975563, 4.423279865404029, 4.1089248069711015, 3.793068066852506, 5.825980346539965, 3.565876666174627, 4.131229033768218, 3.147958477974501, 4.051597795566984, 2.998183927171972, 3.5943178294631166, 4.437396416737141, 3.8158423677736097, 5.804240453102771, 3.186443266669654, 4.7457328441334035, 5.47216668182417, 3.8435099999826914, 3.1138419919250113, 3.334094357581697, 3.975859220251838, 3.9005882167661503, 6.585965022731205, 3.4476095641925633, 3.1042145912200816, 3.063769174427109, 3.736364720403467, 5.853285156857991, 3.6058422674863886, 3.5131507242294093, 6.304643977753826, 4.716917128840605, 4.2078839814970275, 4.398193778936895, 3.967436928711998, 6.422443680783521]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CC)(C1=O)c1ccc2OCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[4.123543974237018, 4.887860955282327, 3.624859533286781, 6.1132824080827035, 3.529059109429027, 4.062839667506529, 3.1882888571341157, 4.084406534054639, 3.881078733377092, 6.322790322755688, 2.964219023729884, 6.547082637650735, 4.81264611546171, 3.861559601442029, 3.2190933655782192, 4.295937554151327, 4.045563497823974, 3.733383758241219, 5.600160827191867, 3.509493122281526, 4.069480353657747, 3.1007348316045213, 3.947007681127076, 2.9484979437672294, 3.5084845117128167, 4.306829568899842, 3.7143971330996637, 5.583901659258524, 3.1420794310823954, 4.655148592822809, 5.318502805691551, 3.7836325883134454, 3.0602530723946653, 3.257581986027187, 3.871946639146322, 3.8352172190733786, 6.388505472226967, 3.3697733771752842, 3.052461117409416, 3.005648780926286, 3.659631074530531, 5.687947048135407, 3.519001385978044, 3.455078209848587, 6.133124599110574, 4.5820903947073965, 4.146046506736196, 4.330759805328447, 3.9096310007218884, 6.249455610787375]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CCC)(C1=O)c1ccc2OCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[4.250572678788535, 5.031080633643775, 3.732418140628398, 6.248225339771413, 3.6353441082487445, 4.136140882008982, 3.2538045178437613, 4.158968718745249, 3.951894619795006, 6.469882162011676, 3.028867318573428, 6.702765044905131, 4.94559228919178, 3.942642862352108, 3.2796362637340097, 4.4296542519598265, 4.117034669356281, 3.8007745373478343, 5.7602682051617755, 3.576800648323105, 4.140427770063768, 3.162094723768898, 4.0649032669319265, 3.013972917420527, 3.61267934406185, 4.440465695779574, 3.8324489530671046, 5.745018956332384, 3.196980465982401, 4.7423623410157525, 5.4517549187196455, 3.852462003472384, 3.129953499494642, 3.3504364538856106, 3.989956340056855, 3.905899246601807, 6.5493015235791, 3.4665318330800288, 3.1193567675745455, 3.081334344774479, 3.7420566817487595, 5.832248131344111, 3.6227313132765304, 3.5201057036394694, 6.2781540578653825, 4.708511277959122, 4.2168944449847805, 4.405023436318545, 3.9769346463906903, 6.396631048418491]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)C(C)N(C)C1=O)C(F)(F)F,"[3.236390468888162, 3.536920145482691, 3.008069187317701, 4.442845104000794, 2.8836334929240297, 3.9437906857848484, 2.997319143719735, 4.0717764200075734, 3.7886465236438065, 4.496905007508161, 2.522353610350493, 4.511809464901495, 3.4852517647830314, 3.110664149226361, 2.905217667183879, 3.2932250395394984, 4.036105903968817, 3.593354566821117, 3.892754074032644, 3.5346541455271576, 4.116119580581796, 2.892026031103203, 3.165089515010682, 2.7141070043045454, 2.962995665722409, 3.2838648264020134, 3.0063226753176373, 3.9114382344416283, 2.8933342158673914, 3.8781444687891367, 3.7921083149797115, 3.678521274186216, 2.8538236280268254, 2.706361927619771, 3.1339707340220766, 3.560627015824658, 4.521181594825735, 2.8673338524277305, 2.841896747509081, 2.6548757092607707, 2.9916340692975343, 4.0793998692815325, 2.92240161827083, 3.2183692063702782, 4.333455918650449, 3.4329997903808223, 4.30067365766544, 4.4342042302234965, 4.040028102484652, 4.521003955539953]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)CN(C)C1=O)C(F)(F)F,"[3.1551175829425833, 3.511330231221117, 2.895260110698482, 4.563603255740272, 2.7853099520562203, 3.7784763357784144, 2.808836824461829, 3.900388568767198, 3.597171184067017, 4.570910013896408, 2.381209973203767, 4.712240816605477, 3.449482124967581, 3.008151854572565, 2.7339609578782444, 3.229543713540984, 3.838414746678792, 3.404221508404718, 3.889003491733411, 3.3287455082832262, 3.9000739029698104, 2.7066616092421274, 3.068471656798406, 2.540648419655148, 2.84424692314885, 3.2257064078107525, 2.9197394841888102, 3.900797474540173, 2.717931659916534, 3.7962386076266994, 3.8177918034326312, 3.483417580675705, 2.676754759815747, 2.597861939697018, 3.0336120416117534, 3.39835197988305, 4.565255341001269, 2.740670777244789, 2.6597764980717495, 2.506532924272231, 2.8612924285355525, 4.096854021367838, 2.810519876782174, 3.041908440544149, 4.431972193927757, 3.3649391523681604, 4.089724005643629, 4.242891023676976, 3.8294533612423356, 4.588524948809866]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)CSC1=O)C(F)(F)F,"[3.0221831344269434, 3.4457801161064996, 2.7348427033745404, 4.557500585889532, 2.640354622796897, 3.7270448435443457, 2.6278202527887253, 3.8479797780753047, 3.5053652833567934, 4.572750694132384, 2.2518045163217604, 4.695622866602851, 3.3958986236349666, 2.9350762803120825, 2.618975780663019, 3.109477735754012, 3.756062321184274, 3.3082913698702408, 3.84820484559188, 3.181127599393477, 3.7873545881745168, 2.530637775399939, 2.920921489913387, 2.3662829543990243, 2.680607299403818, 3.1126821528599127, 2.7750210481111677, 3.8548964337877543, 2.575417869767665, 3.760953317808652, 3.788187710156766, 3.3817097789022053, 2.5032120908945013, 2.453220946496445, 2.882036644828044, 3.3260413216417586, 4.552472584124333, 2.5729127450020353, 2.487671212909553, 2.3378908661121676, 2.7597644992036665, 4.058799206379324, 2.653762477364904, 2.9305979254529766, 4.414860065280945, 3.287312691696111, 3.9853569078353948, 4.17221467907053, 3.719259038002048, 4.585777725199928]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)N(C)C(C)(C)C1=O)C(F)(F)F,"[2.9252404024033307, 3.288783672547491, 2.6958793744295613, 6.063937359425253, 2.5860754032713724, 4.471182072269106, 2.8216708867905864, 4.681756470187107, 4.042230707498133, 5.183752990312103, 2.320526600177506, 6.432502133826052, 3.314916568399211, 3.170335578265212, 2.8813186319598687, 2.9872482850238202, 4.443511421374248, 3.8050925840660197, 3.6613753958095328, 3.5703301357309196, 4.391526607473145, 2.7172604214719334, 2.8477098597673653, 2.490644929853146, 2.6686375914744347, 2.988717909157596, 2.69815161824906, 3.6720531243227494, 2.807342582787881, 4.670476462653433, 3.9425448472898155, 3.8709305394006734, 2.647755209863648, 2.4296848892859, 2.8151327490918137, 3.872126028567129, 4.7491410287965365, 2.5623438918777888, 2.638606881084181, 2.38768531719726, 2.8760342653979256, 4.238918512453021, 2.616472666105688, 3.3051492606037356, 5.159564721685759, 3.2224679088739654, 4.715730097133658, 5.10639942114185, 4.332247060919032, 5.210876922253441]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)N(C)C(C)(C1=O)c1ccccc1)C(F)(F)F,"[3.538727670211346, 3.981584022565494, 3.186780838777971, 6.119692340868612, 3.0774258490723656, 5.056339380685323, 3.210565595141274, 5.292523929472371, 4.6254450155974345, 5.69120609234116, 2.680166954702276, 6.212219311869818, 3.931094215441971, 3.5383436813119085, 3.25441366158995, 3.6326116984763313, 5.065732451279364, 4.336447033268195, 4.450611871706101, 4.09945904233506, 5.017574069378333, 3.083518316983537, 3.407713631661646, 2.86567565644906, 3.1277744965266447, 3.6368012448101275, 3.219286286736823, 4.447544121188394, 3.1750485127213244, 4.945208312325413, 4.519452264141558, 4.429752610648285, 3.0612890512834348, 2.849514880345466, 3.3789625859064496, 4.365638534339119, 5.461698333202303, 3.0126364945722526, 3.0501197571482326, 2.776886962723033, 3.2894760322633334, 4.845933131876896, 3.1007612151683954, 3.7393485202787495, 5.544996126266895, 3.838618267838063, 5.37320055975143, 5.779924136614948, 4.958346134559337, 5.715909095576189]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1c(OC)cccc1)C(F)(F)F,"[3.7412564905851227, 4.157027126317263, 3.4044791258001634, 5.384409609900558, 3.281071300474847, 5.093407083825207, 3.446941860737689, 5.287880157456125, 4.798511466543898, 5.4307414372046665, 2.887639959634562, 5.446173556485961, 4.112260120745929, 3.678962246148292, 3.447983028026707, 3.8270668014299543, 5.178513566784316, 4.514294327666545, 4.622526827328276, 4.350523849454243, 5.204810068289353, 3.312694036124871, 3.6189629153693055, 3.0934824590276975, 3.3468799315045072, 3.824879141485093, 3.425032098411187, 4.626283005670669, 3.389235452075538, 4.787305470464737, 4.52908947457749, 4.617678063881274, 3.297724084526212, 3.0576594739706433, 3.587544353530931, 4.485800572448042, 5.442134395732484, 3.2313796055383737, 3.2854803287498324, 2.9949835953856883, 3.493532200789831, 4.872283515734116, 3.3121451156584345, 3.9225303352423904, 5.20771757137539, 4.034946970007498, 5.523199770867055, 5.769072144046252, 5.149766443326401, 5.464097463638374]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1cc(OC)c(OC)cc1)C(F)(F)F,"[3.9341132788232516, 4.506474313150914, 3.5533230908059923, 5.939621919927286, 3.4200660068171884, 5.170030842356048, 3.533422932934198, 5.345982508375282, 4.853627976738183, 5.995393071210685, 2.9864517508927135, 6.044021456232373, 4.453152748076718, 3.8842755205096666, 3.5467194037925314, 4.047905595022461, 5.223931514068785, 4.579477886378664, 5.052638937846077, 4.359586710050334, 5.233335802475359, 3.400067200581464, 3.8018642436547263, 3.1688297513766908, 3.4765914192596936, 4.0519297056546115, 3.574177748501377, 5.052655750260035, 3.4813809473431174, 5.054463675934216, 4.959810180517758, 4.678989240408375, 3.3679444429397227, 3.1796486777431188, 3.7511958287258853, 4.586031896059314, 5.97473577646344, 3.351584419702734, 3.3511223399901904, 3.0843201016192534, 3.660468100061706, 5.32533191301233, 3.446915860296314, 4.006539558271081, 5.762129991449049, 4.334704199227822, 5.509592337405367, 5.797920933898859, 5.14475661001367, 6.000743883143374]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1cc(OC)ccc1)C(F)(F)F,"[3.825762694421958, 4.501702764846915, 3.3787415174651345, 6.14158336070325, 3.2720852058960697, 4.699092964168097, 3.198636789687762, 4.835842605774129, 4.38091263808114, 6.143971373028531, 2.7804990287559326, 6.39837442943783, 4.429270572732008, 3.721259091103645, 3.2258647724954264, 3.96599508065365, 4.7061888803798215, 4.133900609739123, 5.104502874346651, 3.9141968512297773, 4.698673343654605, 3.0770778152896288, 3.662337617723706, 2.883273224405173, 3.287615649233528, 3.982645175140957, 3.4377922816224675, 5.091100778814587, 3.1541291891072527, 4.843968474972612, 5.034040682576617, 4.2183342840341576, 3.0616030041830196, 3.012242911420417, 3.6095476461531115, 4.185945754339421, 6.0775797294494724, 3.157295594793724, 3.0425106689587453, 2.856646547401408, 3.4672273419725004, 5.3832810098742385, 3.277299769788692, 3.635999955023343, 5.956109867417529, 4.2501273294685395, 4.94635451093208, 5.232859252401548, 4.607693346366013, 6.110303138534049]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(C)cc1)C(F)(F)F,"[3.8099948049636074, 4.5214642963879434, 3.351335223023283, 5.8580823137831946, 3.250400155876724, 4.460854254164218, 3.122762538250963, 4.595350585052777, 4.187828651322701, 5.972737749224547, 2.7317684583225734, 6.1353166339275695, 4.43099992985982, 3.616107135596187, 3.13989843494588, 3.964140625184025, 4.491463246686815, 3.96970135730537, 5.169065988310759, 3.778520795595033, 4.499448100850371, 3.0059317474061054, 3.641183043151067, 2.8222843082691904, 3.256568469545847, 3.980275460714402, 3.418363620563097, 5.150718776733173, 3.066824050545992, 4.60818989168075, 4.952521212468667, 4.051922625442778, 2.9935260170081834, 2.98951945181581, 3.5846081038965583, 4.0021339054939356, 5.985839940584039, 3.1259693680640903, 2.970909905730343, 2.8111424454509883, 3.403291589919624, 5.3055788921410105, 3.2499390300646027, 3.518151385821163, 5.77297044461069, 4.250719270834011, 4.720213081741541, 4.96661887059671, 4.406536472666447, 5.9303073384048215]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(O)cc1)C(F)(F)F,"[3.823513702227733, 4.5180840080499065, 3.359961675486567, 5.846695496109698, 3.2639887627709645, 4.457719187774805, 3.125389859074155, 4.588063669006179, 4.186520930395732, 5.96089314808503, 2.7393405043124774, 6.120418701807258, 4.426721465918387, 3.6146184476299448, 3.143118283859373, 3.975240259642077, 4.485063115085175, 3.968263891483713, 5.158872736073046, 3.7773120523323, 4.494490476467953, 3.0105599985499785, 3.6531437877774136, 2.8271895555526747, 3.26514293984594, 3.9906826577711065, 3.431638279656967, 5.14357184280673, 3.0738055956362254, 4.600594165021993, 4.944153279160888, 4.048718494152724, 2.99678164730859, 3.0019231244181968, 3.597419067678759, 3.996499181319575, 5.973224038019617, 3.1351972775091985, 2.9756439219760757, 2.818909691605389, 3.4046522278074933, 5.296088763251776, 3.263237188911898, 3.5178071932841974, 5.7597183252481825, 4.249903650261673, 4.71451586044641, 4.9552054987070475, 4.401115870032102, 5.918666502688703]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(OC)cc1)C(F)(F)F,"[3.878911295672851, 4.557352981261073, 3.4300333045904257, 5.947671097624509, 3.319345574919261, 4.659566376595231, 3.229234793102962, 4.797793855503405, 4.367255418509332, 6.044111011319252, 2.8087988466876928, 6.162788870177647, 4.466126072106041, 3.7069982011975418, 3.251855979066853, 4.022221111480169, 4.683184967828053, 4.134473097564171, 5.181536018961644, 3.9202367493880166, 4.685432791029339, 3.1080261239621465, 3.71725237249976, 2.9158592074250413, 3.333689201760815, 4.037009818206533, 3.4871771826125575, 5.170329111020269, 3.1777260091565607, 4.762356813190521, 4.995497174999786, 4.218879967777029, 3.0934133013102674, 3.055386298747731, 3.6620536103966486, 4.16939211252741, 6.037728553339686, 3.204019840994733, 3.073097523758207, 2.8933195051820104, 3.4881131950251523, 5.356106677799023, 3.3263708041615656, 3.6487079925582373, 5.8239329615127104, 4.306914886941814, 4.912204613454893, 5.179101026065924, 4.586591359586144, 6.00481433944135]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)C(=O)O)C(F)(F)F,"[4.015127021443541, 4.637644326970768, 3.5760603203236405, 5.94567627881351, 3.4610322840500665, 4.7211705251309555, 3.3933317820823015, 4.86311059641614, 4.464753706362125, 6.046987337991237, 2.9275184465279946, 6.185448035717549, 4.537347895006803, 3.7751861554369976, 3.3648356962850614, 4.150625505526951, 4.774674354632662, 4.2316821231321935, 5.245287937244598, 4.064294228603224, 4.811773498564093, 3.270349893336547, 3.860807743257779, 3.0670112344246276, 3.481744689986207, 4.158855263789495, 3.6274951754764517, 5.2383466676767405, 3.323049731861311, 4.784142634157637, 5.0350162682235915, 4.321765501438213, 3.2421641022083216, 3.1941877448201716, 3.8058304709290054, 4.232665053731609, 6.0644657462841725, 3.352848527025983, 3.2229945773197226, 3.0393816873361637, 3.5800235324350864, 5.3980066322845035, 3.474528201396819, 3.7555990946794378, 5.841665062283319, 4.393644392437084, 5.041775829675769, 5.266266003526151, 4.712742358262573, 6.019058123473103]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)N(C)C)C(F)(F)F,"[3.9987450999767473, 4.61528800406481, 3.571878707756437, 5.931005804281465, 3.4470581397686324, 4.7518137211264415, 3.3959023239564243, 4.90109457010395, 4.489095054212884, 6.023917925132809, 2.9226607005773486, 6.155615052765269, 4.521151247133326, 3.780099038235436, 3.3706603292033774, 4.133426093204024, 4.809076236158524, 4.2549587604470345, 5.212418592935187, 4.085987956157844, 4.8385122147775785, 3.269198265509384, 3.849004422919523, 3.071054102279228, 3.47657098221985, 4.140591153855219, 3.614801960692156, 5.2028142983993995, 3.3133951254100342, 4.805048365499706, 5.017339409495992, 4.34608775618943, 3.2527781391220927, 3.1813135779825386, 3.7954765981413043, 4.261956168863052, 6.040494276146895, 3.348781050550804, 3.2299182416807977, 3.039233544259285, 3.5842972012293206, 5.379925613208819, 3.463220365589024, 3.771924245927299, 5.818402271485144, 4.381111060260206, 5.073365246447265, 5.313300962129158, 4.745609230039869, 6.0026207924916495]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)[N+](=O)[O-])C(F)(F)F,"[3.989666349188607, 4.604948134552193, 3.5641159791503183, 5.919961095230752, 3.4423051011587456, 4.760587867986255, 3.4160133710692024, 4.905393961800808, 4.504197070569917, 6.016388421330467, 2.9233052541327202, 6.147285847245163, 4.50772790271013, 3.7688070471162325, 3.382738922571864, 4.122051919157829, 4.81582713102796, 4.267882292734273, 5.203457872425929, 4.096404132473767, 4.860518170812139, 3.2927807566730953, 3.842689961534168, 3.077847600289015, 3.4687903758108933, 4.130019905469896, 3.6075444766998297, 5.197532701031298, 3.350844944757629, 4.791790897400603, 5.00682842179634, 4.359268548316799, 3.2555728443622867, 3.1798380320110673, 3.787044067553322, 4.265684712714734, 6.030319505813107, 3.3422803520894995, 3.2363596126662637, 3.037959182819657, 3.571257174069083, 5.369919556801773, 3.460306398242018, 3.7792600091072472, 5.8103774240935575, 4.369309539670198, 5.0921612213226926, 5.31693698835273, 4.757792870774745, 5.992098073311178]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc2OCOc2c1)C(F)(F)F,"[3.9141344098561635, 4.782918709815474, 3.4070479726612644, 6.5006530387111034, 3.3114832192553507, 4.719072614005239, 3.1517262402516275, 4.852279864694722, 4.360993130994782, 6.569172818061098, 2.7692718654957442, 6.826252218000876, 4.690318831574659, 3.7905316202120405, 3.2162184620574004, 4.086473287963153, 4.690402807594268, 4.119291931892582, 5.523990590299283, 3.85916353050737, 4.66922431882246, 3.0303716144763464, 3.727721598067451, 2.83101908004877, 3.3042286754738734, 4.117781627819278, 3.4900345777777755, 5.491609947578548, 3.1265118599459125, 4.955809395136908, 5.348464246430639, 4.200842001679617, 3.009246872945147, 3.0363544330543126, 3.65954839194812, 4.200360079243883, 6.517564059522673, 3.1589295283922634, 2.9864267038985877, 2.8262880615813835, 3.5111693931774517, 5.71555731018958, 3.301665446129525, 3.624642231652103, 6.349810196846921, 4.456697955678177, 4.909818272143928, 5.227123069253514, 4.5662474241759945, 6.50753446300465]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccccc1)C(F)(F)F,"[3.6655869244123824, 4.155282089759755, 3.2767105290925214, 5.511967297907504, 3.1731100644956567, 4.577879521888583, 3.14557641891287, 4.71479720085, 4.30272619403292, 5.541632557174427, 2.7257898540826044, 5.640980641035268, 4.114609098559744, 3.5488371355915076, 3.162548976086855, 3.7741959053287735, 4.615092861707958, 4.063428490801322, 4.660911684692751, 3.8668136676599354, 4.613457829272146, 3.0282068463886604, 3.51963877998935, 2.849228869550158, 3.2027964035646646, 3.778659711094564, 3.3280815836523043, 4.657104861571035, 3.0915059241659453, 4.571730573506433, 4.59812899341151, 4.149758655164729, 3.0269023899052057, 2.9320260934129045, 3.4868841503402557, 4.081925548831528, 5.531021129957557, 3.084903698699924, 3.01455033398599, 2.813503152784979, 3.347280468480882, 4.933443656512862, 3.1878324423988795, 3.56392256403114, 5.3394584828600475, 3.987487435421052, 4.856837831644449, 5.1104480230876455, 4.530346693595609, 5.544449758644253]",1.0
