smiles,fingerprints,LXRbeta binder
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,"[4.303329542045362, 5.081878642415843, 3.6950416699391253, 6.679244393514357, 3.617069852673066, 4.36318131099576, 3.2088274807965873, 4.394494798602537, 4.118408464903774, 6.754346845303483, 3.007816098305985, 7.256048945514481, 4.9950714680126875, 4.014255003333702, 3.273902312683159, 4.5018140159421485, 4.333734050040997, 3.933664674082684, 5.839324472147249, 3.665723655015954, 4.306806153444643, 3.1150192052053476, 4.068881162236059, 2.968645683970609, 3.5589541434310292, 4.518518057202394, 3.811011106428486, 5.794913821066507, 3.1831248941930923, 4.972487522304116, 5.650236187711802, 3.987748386691293, 3.105866968903498, 3.2990312718255663, 4.003040778128596, 4.052519522294287, 6.7615755128444714, 3.4166028940599467, 3.097576311578541, 3.0326100291255327, 3.7509677338131295, 6.020879577559423, 3.5922973882926117, 3.5738056444063004, 6.626075865012298, 4.7185381645601225, 4.445900891886689, 4.697550647691959, 4.1670666673361545, 6.664570110526546]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccc2OCCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[3.94985141355684, 4.8623597059077435, 3.4042873761778307, 6.658964015142001, 3.322994480922961, 4.199202456691966, 3.00171213522754, 4.223902843466041, 3.9065697349003994, 6.7504980880276255, 2.8123527608738086, 7.156446831906767, 4.830417262679106, 3.8961502064312636, 3.1275225954110497, 4.138973164844978, 4.114565716484715, 3.740229033593782, 5.671334627106181, 3.4095329586433514, 4.074791252390821, 2.9219724749119114, 3.748371524494605, 2.7464358677162446, 3.2905618390828395, 4.170635684518707, 3.5079036335477265, 5.630058205052341, 3.016376529811975, 4.912728796701508, 5.554588653282277, 3.780610093885027, 2.863525914182347, 3.056362858412388, 3.6681726599442346, 3.9028243929944, 6.705660758842923, 3.140883818486423, 2.8604255588972443, 2.7903308739575516, 3.5770606701676115, 5.917729344808224, 3.302057231305959, 3.4019941796474154, 6.579027745558172, 4.5035874372340166, 4.180205739036499, 4.461770425212409, 3.9087737151661526, 6.646704712754093]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccc2OCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[3.8337656795018527, 4.694616924994047, 3.3144560922190656, 6.50305645542701, 3.2340300147430723, 4.129293194884481, 2.950767739436972, 4.1532556974040515, 3.8423439588529913, 6.569808574079995, 2.7600536555484303, 6.962620753722769, 4.685498938980875, 3.8170356349255097, 3.0741115026977996, 4.013186851942169, 4.048848567806002, 3.6786775807230767, 5.449045057600117, 3.3517798927040836, 4.011026436163457, 2.8741846781320053, 3.644619084714396, 2.6962949895805557, 3.205077231433333, 4.041574965134372, 3.4072868903456435, 5.413679742488704, 2.9712811433809474, 4.820798255462974, 5.40229274490461, 3.7189245305448644, 2.8093416075692748, 2.980143968386838, 3.5649170685755145, 3.8353272338280595, 6.5097308655524, 3.06323643308972, 2.8080701958949885, 2.732034825815454, 3.5004678638047957, 5.754049319731711, 3.215651183966221, 3.3425907167127598, 6.408466274861105, 4.371270447617367, 4.116127138477379, 4.391579054525879, 3.8489530960470746, 6.474749245063218]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1cccc(OC)c1)C(O)(C(F)(F)F)C(F)(F)F,"[3.740319454681548, 4.412163850083975, 3.281823255096036, 6.156324621522797, 3.1908568377482234, 4.108156801361284, 2.995964240059149, 4.135244082613268, 3.8599422520794318, 6.157811876784045, 2.769763340198739, 6.54787041241783, 4.426247415125096, 3.747486892482514, 3.0821961737745514, 3.8877890642715442, 4.062662694503407, 3.691321036026602, 5.033133184472634, 3.403919389965629, 4.037728371575832, 2.919432415442596, 3.573978522879651, 2.7470374498274737, 3.184930305701409, 3.9020274295180917, 3.350808218141473, 5.015596383437432, 2.9971787762263356, 4.711378144119918, 5.094752925775282, 3.734126138142113, 2.859852118919443, 2.953322703170104, 3.5101010369912107, 3.8200844863930783, 6.081225391850991, 3.0582121261679305, 2.8624356201576058, 2.760308138852507, 3.455167962676258, 5.428979912911947, 3.187326815310637, 3.352356777265926, 6.026708639865147, 4.1636272337786595, 4.149389580085142, 4.395074528171279, 3.8872570792752796, 6.088597892100934]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(C)(C1=O)c1ccccc1OC)C(O)(C(F)(F)F)C(F)(F)F,"[3.621138332789335, 4.07066920564369, 3.254179613445405, 5.617472638633351, 3.1517967530548856, 4.511459309819121, 3.1838251432177263, 4.603640096501075, 4.257775986232729, 5.592318653566046, 2.8197549991634054, 5.895796591612819, 4.105972470383194, 3.684740767863387, 3.2445600662197904, 3.721494456516878, 4.529144716334185, 4.036753398938889, 4.578406645189577, 3.809410242462944, 4.53164099585011, 3.092573820918986, 3.4872874506478007, 2.89450914679966, 3.1887346921047612, 3.7222207241417973, 3.29167581191423, 4.569378993177972, 3.1774593306996795, 4.695363136659273, 4.66664834796418, 4.099657063410587, 3.034918903595307, 2.9452919383945213, 3.442625491089078, 4.0993646016498815, 5.543474051929213, 3.0731591559991602, 3.0418367059178757, 2.8375445093175466, 3.4305587486674014, 4.9877025515532445, 3.169221717179318, 3.592446536940848, 5.456783731268404, 3.9204286172533833, 4.742795312573513, 4.964831496035048, 4.429736478888989, 5.5798198498697875]",0.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CC)(C1=O)c1ccc(OC)cc1)C(O)(C(F)(F)F)C(F)(F)F,"[4.047851472935721, 4.7077859472541235, 3.566671527143804, 5.965744298687348, 3.465324820955249, 3.969059127009849, 3.1554030033238982, 3.990695499692992, 3.811341210277396, 6.083993544319487, 2.9137983976789315, 6.459691620654928, 4.611349950929121, 3.7685170111419084, 3.152282312541543, 4.208134858191233, 3.9700734980288055, 3.657405213845456, 5.363015646685771, 3.4658550875137575, 3.9949740331595427, 3.069498820420325, 3.8787154499775283, 2.923257139468069, 3.4522749604616365, 4.214025429360905, 3.6445051795811154, 5.344105063794348, 3.0975510263642008, 4.553338952221571, 5.131758420604331, 3.7085185713505617, 3.0324957179857677, 3.1948751407304914, 3.810800012973989, 3.7514850458101456, 6.116920582898901, 3.321621479211055, 3.024390477338736, 2.9718126318295024, 3.56315680052846, 5.479384306803222, 3.462259068567132, 3.3874975649364663, 5.955151474496952, 4.393881837173854, 4.079204854170001, 4.250251378422731, 3.8484843795105306, 6.009810151036595]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CC)(C1=O)c1ccc2OCCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[4.229342533936797, 5.067774183660099, 3.6889980209059776, 6.418868206126743, 3.595326390450624, 4.120222157095917, 3.1991343771748366, 4.1382193584954905, 3.917282648898101, 6.600558492072455, 2.986755542220598, 6.960160984577552, 4.962359968432416, 3.9486661812715105, 3.236912784129787, 4.417397160903715, 4.083959133266082, 3.761026416204432, 5.851615918371903, 3.523646372257624, 4.094200291156065, 3.110218340451514, 4.034128178025857, 2.958810952013056, 3.566400357830861, 4.435431699022218, 3.794386236950913, 5.819218075349987, 3.155039595525193, 4.796009449234763, 5.530657206829093, 3.8107340020870915, 3.0731514462219356, 3.306947604965366, 3.956045928756338, 3.887210110602027, 6.652761815279578, 3.416301806802301, 3.062697772716539, 3.028852692130986, 3.7139573256959184, 5.902768540282643, 3.5790718122728316, 3.48181647446829, 6.42804222233482, 4.691843348964749, 4.176118943886813, 4.383875641422511, 3.9326971152369836, 6.512378183030087]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CC)(C1=O)c1ccc2OCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[4.113202396829358, 4.899981892429421, 3.599105699341002, 6.2629428732487655, 3.5063030056554507, 4.050374266176192, 3.148209660157126, 4.067670211236529, 3.8531175717893786, 6.419833885462005, 2.9344013822667145, 6.766302789690891, 4.8174210638429535, 3.86950589670066, 3.1834966907730764, 4.291574374225972, 4.018337515306296, 3.699539703927989, 5.629259335393577, 3.4660334584421264, 4.030580489570308, 3.062432983987488, 3.930311433437181, 2.9086562836935945, 3.480850059132612, 4.306331497795936, 3.693719147092436, 5.602755467730858, 3.1099538978074603, 4.704060712948188, 5.378365784173194, 3.749108887250043, 3.01899695496061, 3.2306587857257467, 3.8527452011542724, 3.8197437375861134, 6.45680471628801, 3.3386028374454906, 3.010349853820631, 2.9705002111784866, 3.637326282666064, 5.739072215659439, 3.492604069834007, 3.422449915698874, 6.257470123850515, 4.559511337305427, 4.112202064148303, 4.31379876601583, 3.8730285652977803, 6.340394043849604]",1.0
CCCc1cc(ccc1OCCCCN1C(=O)NC(CCC)(C1=O)c1ccc2OCOc2c1)C(O)(C(F)(F)F)C(F)(F)F,"[4.2402314055262185, 5.043826617034888, 3.706241414087211, 6.397628267545594, 3.6120797182505493, 4.124562035322372, 3.213408776605907, 4.142996971440887, 3.9245132308050996, 6.566649689508944, 2.9985538149551245, 6.921913093988313, 4.950156015974387, 3.950371464442852, 3.2439197976564564, 4.425388677881161, 4.090486186936848, 3.7673483833295762, 5.790449235357341, 3.5334156410379154, 4.101977152063507, 3.1235013847453583, 4.048059848031634, 2.9737761189813545, 3.58439917875954, 4.440215820564355, 3.8113582353013316, 5.764746923062327, 3.1647016761211644, 4.791783670497872, 5.511263882042339, 3.8183542430944417, 3.0883615062923226, 3.3228882660794525, 3.9705062692975623, 3.8911800549847637, 6.617476006612358, 3.4347230498376247, 3.0769411468810217, 3.0456069152044245, 3.719321774063073, 5.882915901715314, 3.595801534449995, 3.4876009625596294, 6.402275119600268, 4.685587971087923, 4.183589848036497, 4.388905791159099, 3.9407735846948926, 6.487265726490897]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)C(C)N(C)C1=O)C(F)(F)F,"[3.23303538718638, 3.5443320752246867, 2.9955814626777317, 4.503382956224908, 2.873180580084523, 3.9498677506395996, 2.9748977170264217, 4.082202581518593, 3.7829000713430934, 4.534552463284859, 2.5037581392626245, 4.603340510817063, 3.4835956330324214, 3.1041395037684905, 2.8778281593728803, 3.293018417351141, 4.034817561169429, 3.5769622264042655, 3.909242171281527, 3.5226610059319117, 4.110689401707356, 2.868918946791963, 3.1583754091178053, 2.6912229571181054, 2.948967192741224, 3.2858430204687954, 2.997263197486631, 3.9228878125206608, 2.8724966720841403, 3.8938392813949596, 3.81070648092948, 3.6642562820984623, 2.831029266728426, 2.692113821769639, 3.1259032557532804, 3.552558318159263, 4.546071650748043, 2.851439682342278, 2.8175549306369563, 2.6351738125248647, 2.9733916919382426, 4.0930644058928545, 2.910007723702459, 3.1970759645563245, 4.3815448646528345, 3.421475183135945, 4.310681075830679, 4.454259104679147, 4.0430178353895, 4.554874383497124]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)CN(C)C1=O)C(F)(F)F,"[3.167461775157137, 3.505504045781523, 2.9143435450347543, 4.44469012828217, 2.8023184400075, 3.7977746374255763, 2.8376117595391515, 3.9231990853818655, 3.6244003192818464, 4.482330147020654, 2.4011689195977524, 4.559650089605788, 3.4374435123413423, 3.009083403275279, 2.755583303197354, 3.238406741914515, 3.864898711613501, 3.429034283971, 3.8733777736309696, 3.361503702280293, 3.9315576014941302, 2.734816768779013, 3.0842083141930607, 2.5675880459954517, 2.8647558384458294, 3.233121092645115, 2.935824612489499, 3.8873164820728414, 2.743235456556109, 3.7767679250572024, 3.76399420335847, 3.510488953793211, 2.705049922745757, 2.6163490592359717, 3.050320437523802, 3.415425388639823, 4.500758356347951, 2.7625646903898122, 2.68805158144883, 2.5299276990674655, 2.874673141368472, 4.044180240707178, 2.8297014380462446, 3.063783418944625, 4.331067268456648, 3.364820329308544, 4.1227249250352624, 4.270254402882447, 3.8630822417514814, 4.503805838879778]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)CSC1=O)C(F)(F)F,"[3.0373648056605673, 3.4405127402672875, 2.7571487308644347, 4.433552074391543, 2.6602414568330333, 3.7446009758469923, 2.658407480688679, 3.8688729369231236, 3.5317795248300152, 4.479310397019192, 2.2732233420902492, 4.538612919796268, 3.3829825810471377, 2.9355423857811545, 2.6409678903219884, 3.120954982269005, 3.781171352146114, 3.332472972484266, 3.831625478775516, 3.2144697129176616, 3.8180907851144013, 2.560395088618913, 2.939783453362629, 2.39529554923107, 2.7039398782740216, 3.122376467521115, 2.7941165018924785, 3.840741874710373, 2.601601815746851, 3.739167264314327, 3.731615820881875, 3.4082709783253717, 2.533580597712688, 2.474173877855544, 2.9018237695243876, 3.3421828896932615, 4.483919158931559, 2.5977685445920806, 2.5178144107629383, 2.3638036115234393, 2.773715670147437, 4.003065571083244, 2.6759780997934013, 2.952359982674575, 4.309566768505821, 3.287733675134621, 4.017239727725319, 4.197349621361828, 3.75217151838285, 4.496542285647349]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)N(C)C(C)(C)C1=O)C(F)(F)F,"[2.913543257199434, 3.2869039396906405, 2.676250531801499, 6.135184614486048, 2.5681332259020517, 4.483313202500924, 2.7984279504118943, 4.70321128173213, 4.03652089362191, 5.2086343138747875, 2.296274452156775, 6.7143508146225965, 3.305467175615014, 3.1569379743186134, 2.8475724195743877, 2.978079914823269, 4.445162174026486, 3.7859085099637655, 3.6680475771604413, 3.564491613209382, 4.391396500755372, 2.691934399128911, 2.832756221968607, 2.465487740822115, 2.647971198716788, 2.9820016251045143, 2.6811098890689813, 3.6737711532006827, 2.783393947582867, 4.694397952526869, 3.9455365797592155, 3.8534356193815036, 2.6240861705147402, 2.408697567320579, 2.799300697265037, 3.8612861709220585, 4.758601258715714, 2.539994473830997, 2.6128279279583846, 2.3635858613248035, 2.850681578925088, 4.236062100573469, 2.596980677129504, 3.2803159993448814, 5.190482135115699, 3.202245681828251, 4.740933871229033, 5.149171538836789, 4.344608009622191, 5.2245296148342995]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)N(C)C(C)(C1=O)c1ccccc1)C(F)(F)F,"[3.5255246317402493, 3.9786082810867907, 3.163737510629211, 6.192051288657651, 3.0565784685765136, 5.0811178006279, 3.187140831810245, 5.329559015101365, 4.629253682862592, 5.719579017027421, 2.651864830208147, 6.392113126059379, 3.916238113871893, 3.522508860714797, 3.220273620116073, 3.6221227461210304, 5.081239574102171, 4.323574510671923, 4.456036771199701, 4.101226216956867, 5.031428316987371, 3.0573494886263477, 3.3902191440637655, 2.8390749261574464, 3.103743308718796, 3.629066524609869, 3.1991407096857944, 4.447132636288583, 3.1510231132377435, 4.970791048547504, 4.521972360710696, 4.4194938765521, 3.0373771750691247, 2.8249627926666188, 3.3606800146102005, 4.3593596608658, 5.470898794929041, 2.9867350613183064, 3.0235239199534982, 2.74940198105446, 3.259347441112195, 4.841426164139775, 3.077833126992478, 3.716471540842702, 5.585966352429655, 3.8133144334201994, 5.416791272226829, 5.841797468463252, 4.986213015795638, 5.737115431782283]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1c(OC)cccc1)C(F)(F)F,"[3.7294584508569533, 4.15181201856845, 3.3838227845199764, 5.417699521901752, 3.2624670387576162, 5.1304479095938404, 3.4286042147955595, 5.336722386460797, 4.817909515128053, 5.440711400582948, 2.8623012928832914, 5.512287888790288, 4.093687751990963, 3.661879666842621, 3.4206474801570903, 3.8175797017480284, 5.210480731429428, 4.515441065651445, 4.624479705527447, 4.366334969948126, 5.2371461365406535, 3.2915506891181194, 3.6033870351010893, 3.071025587937397, 3.325619771984917, 3.8177820305784547, 3.407090581555449, 4.622671152450097, 3.3715419763456964, 4.799101986345541, 4.524765430785679, 4.622881693578159, 3.278507532453171, 3.0356135096906205, 3.5710910736498453, 4.490938298659108, 5.440907124808314, 3.2082021466250987, 3.2637195730451976, 2.9706274964396604, 3.4651354148812086, 4.861751450607537, 3.2916724097494785, 3.908686092893932, 5.228873836261973, 4.008875752924224, 5.585920207514479, 5.840842102667839, 5.1975371837251805, 5.471759224947194]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1cc(OC)c(OC)cc1)C(F)(F)F,"[3.925621400368016, 4.51438137431493, 3.5320635481984137, 5.994841392056429, 3.401135976027467, 5.198495386918502, 3.5077128712571053, 5.383538163267359, 4.862045020473939, 6.024323840389479, 2.957504081061948, 6.14184454734217, 4.443021384184892, 3.8678742644800748, 3.5137283763316987, 4.043814549202381, 5.242906032626008, 4.570652862459794, 5.073157284450057, 4.357916373303003, 5.247073849646247, 3.3722201889599477, 3.78849247479864, 3.140134479630598, 3.4537380166396523, 4.051066836857932, 3.556597533996952, 5.065737333273342, 3.457291546511456, 5.071964183668241, 4.968200871665373, 4.673525371117557, 3.341510273568837, 3.1559760306370226, 3.736012576181809, 4.58557264702095, 5.991029253657421, 3.3264250446513652, 3.322295314618673, 3.056037978820746, 3.6298665521012574, 5.326353703718535, 3.4255308242731437, 3.985882106035292, 5.804386660432359, 4.312712710363179, 5.548427271723664, 5.853801069425207, 5.170926225528406, 6.024632341762519]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1cc(OC)ccc1)C(F)(F)F,"[3.8486395727491667, 4.493306663008736, 3.411466426170608, 5.9565515047912, 3.3015271234509536, 4.727145401136004, 3.2407433116369826, 4.868326372572989, 4.4200757809747575, 6.006204623800947, 2.8123096339186247, 6.1643617095952985, 4.413962696732864, 3.7246257914617487, 3.2582835877118503, 3.9838743095026947, 4.743998709598648, 4.170008702739157, 5.079206244810504, 3.960844117450812, 4.743233512266376, 3.1184092836417303, 3.690078107332939, 2.9235538909652106, 3.3218153855815657, 3.9975887359547486, 3.466222987782692, 5.068888542709557, 3.1912614218723534, 4.815116993806186, 4.952870008596781, 4.257350768309685, 3.1034407477773067, 3.0436442744662036, 3.6385666195519786, 4.211658183402306, 5.978658464730093, 3.1932551167938694, 3.0843184872849276, 2.893391125974621, 3.489744628890066, 5.30302881196624, 3.309777507880798, 3.6685963332190097, 5.798798744858716, 4.2520743694495, 4.992514475026108, 5.271085134804071, 4.655057784111471, 5.980537267178339]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(C)cc1)C(F)(F)F,"[3.8058783346060934, 4.54292675192126, 3.3324446523313114, 5.920532690684545, 3.234042469293902, 4.470877984184569, 3.0966829493115844, 4.610980966953025, 4.182955190371794, 6.011029780124568, 2.704587470496262, 6.249725496609179, 4.428460566323099, 3.602611628554657, 3.1074222460414385, 3.9657206833609155, 4.493210427201438, 3.9520478805735975, 5.211728189438199, 3.767421025359268, 4.497165356646919, 2.9786490091446534, 3.6314116338531908, 2.7943631858453237, 3.235774253547497, 3.985850150638192, 3.403703871728113, 5.183790999294411, 3.0421720574208035, 4.623136226399346, 4.9693159909932945, 4.036608801963516, 2.9668561806048217, 2.968489593403772, 3.5725366590642107, 3.993014623740194, 6.013732118988378, 3.102905984243862, 2.942125741283646, 2.784610185125213, 3.3750254413525216, 5.314630165448682, 3.230687465184694, 3.4939911387629583, 5.826330027143724, 4.233702105220547, 4.736770348495427, 4.995265021666585, 4.414128759762179, 5.961969519292603]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(O)cc1)C(F)(F)F,"[3.820131741391985, 4.538598952151667, 3.3420575660645024, 5.907126761659264, 3.2485604579171303, 4.468028373152363, 3.1001427402366253, 4.6040665723752285, 4.182258844568789, 5.997022926278898, 2.7125709797324844, 6.231859223419082, 4.4234290319272285, 3.6007851059545892, 3.111391640520566, 3.977278705411436, 4.487362242793069, 3.951170785220895, 5.1993118651436525, 3.7668682669016227, 4.492911347670467, 2.9841431758389176, 3.6442417191721805, 2.800071146789985, 3.2453655795996204, 3.996543852808138, 3.4178607834578734, 5.174689653522538, 3.0500329756724405, 4.614733036780042, 4.9595760692588575, 4.033966034294875, 2.970842245388581, 2.9816863921356003, 3.5863043741302327, 3.9875276421204027, 5.999095638582362, 3.1131549500454905, 2.9476124205835985, 2.7932189785106627, 3.376430967012161, 5.303689955518518, 3.2449842873967567, 3.494221145965223, 5.810733915434927, 4.23255530982836, 4.731755435436497, 4.984266231415528, 4.409307163778321, 5.948454789029757]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(OC)cc1)C(F)(F)F,"[3.8762148679598365, 4.580795355709224, 3.411519258126809, 6.014542792357135, 3.3033079542054757, 4.6696414525937175, 3.2010790282658452, 4.813351601809181, 4.361094414416694, 6.086294616136396, 2.7802096669115044, 6.279129938198534, 4.4646563424449806, 3.691785659582818, 3.217233286276337, 4.025307815311393, 4.683714790193811, 4.114985715416917, 5.2251074434169045, 3.9065669181357547, 4.681170295633197, 3.0786062607254907, 3.7088314248904606, 2.8859737420985665, 3.3126960529165506, 4.044223910352515, 3.473080415099629, 5.205002984719671, 3.1512169501125635, 4.7769096874461185, 5.014245879802788, 4.201747853844787, 3.0647235500518453, 3.0338174342368944, 3.651109662042656, 4.1591618901746985, 6.068428818813518, 3.180699499113977, 3.0421786442094945, 2.865472671647998, 3.4584051090517525, 5.367430365738443, 3.307406560164402, 3.622383329886503, 5.880923512381801, 4.2913604386988595, 4.927058704644001, 5.207739990497692, 4.592164869089652, 6.039290574444199]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)C(=O)O)C(F)(F)F,"[4.013954950499484, 4.658219302702774, 3.5603421356753957, 6.00432786593866, 3.447762846364843, 4.730061220849169, 3.368364727364344, 4.87780177303145, 4.459486033430161, 6.081889862000537, 2.901615856223692, 6.294113021254049, 4.534762271665043, 3.760997906223303, 3.3322890731162165, 4.1547680361997195, 4.7755274141672555, 4.21316450430345, 5.283899563383419, 4.05317428362048, 4.808724906463254, 3.244188089674106, 3.854171895856869, 3.040232660804298, 3.4639968782139476, 4.1665723713690985, 3.6159996016295164, 5.268232252477886, 3.2993266694028702, 4.796454088225912, 5.050152401455316, 4.3057417328165375, 3.2163865009949, 3.175692854741084, 3.7970153910406195, 4.222389216833401, 6.089519885551495, 3.3326377368082074, 3.195045497013111, 3.014736793644937, 3.552362520440611, 5.405536821234378, 3.458449754256525, 3.7309683836498992, 5.890966004866268, 4.37793105365391, 5.0579233407033275, 5.2941928370459035, 4.719934125021393, 6.047995086096959]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)N(C)C)C(F)(F)F,"[3.997176210580517, 4.634051713883344, 3.5559362097274883, 5.989690580204027, 3.433536725792024, 4.762133397923306, 3.370558617660507, 4.917208080771859, 4.484736105437134, 6.0583571906289295, 2.8972292377875295, 6.262628883395932, 4.51799877551864, 3.7671296321489756, 3.3381898620678063, 4.137159161240407, 4.8111030286650855, 4.237339803209884, 5.247621316041733, 4.075556844511549, 4.8366066264393694, 3.2425882337429464, 3.8420112506076243, 3.044164134922453, 3.4584700764688483, 4.147763906273353, 3.603160522585539, 5.229625954227883, 3.289288960786689, 4.8191402530020895, 5.031932699481868, 4.33096779406635, 3.227055607390453, 3.162622973179588, 3.7862671328850723, 4.252930476716524, 6.064445800364001, 3.3282985486497965, 3.2020012872178527, 3.014480460615354, 3.557635612329611, 5.386989384545754, 3.446856273209828, 3.7478066337446703, 5.866790261057641, 4.365357696665679, 5.090819536094102, 5.3430252539735825, 4.754123439859078, 6.031431831699713]",0.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc(cc1)[N+](=O)[O-])C(F)(F)F,"[3.988913667314951, 4.624952067405205, 3.5490830710855192, 5.979267068803838, 3.4297209787997662, 4.768711271980966, 3.3910798837717513, 4.919154082358686, 4.49809204539437, 6.051712407460057, 2.898332611975425, 6.255845140876758, 4.505338307361816, 3.755477678687394, 3.350190045024778, 4.126537009131513, 4.815633755063938, 4.2485707765765195, 5.240646138186103, 4.084525649139894, 4.856366655905795, 3.2668361531581414, 3.836637062899668, 3.0512834823583677, 3.4517872702080377, 4.137978016532727, 3.596775696877452, 5.226217429950523, 3.3272917841991423, 4.8043871995045375, 5.022315457765213, 4.342451268609403, 3.2297581092332743, 3.1621007326598636, 3.7788245657017097, 4.254835489950911, 6.055448846142699, 3.322844383037435, 3.2084710796463805, 3.0139857000562253, 3.5444925895808757, 5.3778124100239815, 3.444940310823717, 3.754265400754025, 5.859887850930051, 4.353890368898355, 5.10707497648144, 5.343849582383391, 4.763906545262026, 6.021499924065372]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccc2OCOc2c1)C(F)(F)F,"[3.9420857975694705, 4.775759737918807, 3.444099263293637, 6.303283338695412, 3.3447003004458034, 4.7482817946592, 3.1955468110148053, 4.886337987363773, 4.402477487748316, 6.418201321096897, 2.8025999492683153, 6.579112050900237, 4.673214220588645, 3.7941745339047435, 3.2501989166350995, 4.109272097173319, 4.730184582901243, 4.1573652474356315, 5.495118117937986, 3.9087046201892655, 4.716531576854, 3.0731615463311392, 3.7607186691676837, 2.8728114307182926, 3.3419623113134893, 4.13713627157103, 3.5227016599868626, 5.46697190176083, 3.1653637890269644, 4.924537105149244, 5.260409827726109, 4.242149160712437, 3.0529302364271387, 3.070465539682937, 3.693382651136282, 4.226900930837286, 6.407163938431502, 3.1982794237156593, 3.02995306302231, 2.865117812937568, 3.5350445300186037, 5.628098218786004, 3.338101876536383, 3.6588302726658437, 6.180556379854675, 4.459717583288206, 4.959252033418345, 5.267589661158671, 4.6167538008832665, 6.366688620140622]",1.0
CCCc1cc2c(cc(=O)oc2c(CCC)c1OCCCCN1C(=O)NC(C)(C1=O)c1ccccc1)C(F)(F)F,"[3.657485187388143, 4.157972915520059, 3.258155258253313, 5.5646124248544995, 3.1565018095687325, 4.6009656614295125, 3.1248379814049647, 4.744255818142113, 4.3098116254760335, 5.56806205098555, 2.7017328150833126, 5.734029030430632, 4.103423652727064, 3.5372995060176895, 3.135607849811403, 3.768986880320317, 4.630797127611043, 4.056288749157003, 4.672615455034889, 3.865183452937859, 4.624490724656345, 3.0059335943809637, 3.5072688177698543, 2.82597808185858, 3.183015349723305, 3.7761253453431083, 3.312462253089509, 4.662721879788269, 3.072310070141895, 4.590216492730751, 4.605372056487864, 4.1452697970882335, 3.0054716280472245, 2.9116138605814355, 3.4733653292590683, 4.081844860269987, 5.544183385724436, 3.0632748704643515, 2.9910000687144347, 2.789843972485065, 3.3220224848679365, 4.9337331974886744, 3.169173190472701, 3.5467351832415024, 5.3781746174886935, 3.966083059670557, 4.888831543082132, 5.155852734114493, 4.551676995469672, 5.567329303344818]",1.0
